entite,page_nom,page_id,ad_id,debut,fin,plateformes,texte,titres,url_apercu
Gervais (Danone),Saint-Gervais Mont-Blanc,415081165201286,1578779516812951,2025-12-15,2025-12-15,facebook | instagram | audience_network | messenger,"Saint-Gervais Mont-Blanc et la Fondation Gautier Capuçon vous donnent rendez-vous pour trois soirées de concerts classiques, accompagnées de tables rondes et d’ateliers en journée. 🎉

Un événement unique qui mêle musique, échanges et découvertes dans une ambiance conviviale et artistique ! 🎻

Une expérience musicale d’exception à vivre au cœur de Saint-Gervais Mont-Blanc. 🎼",Festival d’hiver Gautier,https://www.facebook.com/ads/archive/render_ad/?id=1578779516812951&access_token=JETON_RETIRE
Gervais (Danone),Saint-Gervais Mont-Blanc,415081165201286,856979490373105,2025-12-12,2025-12-16,facebook | instagram | audience_network | messenger,"Saint-Gervais Mont-Blanc et la Fondation Gautier Capuçon vous donnent rendez-vous pour trois soirées de concerts classiques, accompagnées de tables rondes et d’ateliers en journée. 🎉

Un événement unique qui mêle musique, échanges et découvertes dans une ambiance conviviale et artistique ! 🎻

Une expérience musicale d’exception à vivre au cœur de Saint-Gervais Mont-Blanc. 🎼",Festival d’hiver Gautier,https://www.facebook.com/ads/archive/render_ad/?id=856979490373105&access_token=JETON_RETIRE
Gervais (Danone),Saint-Gervais Mont-Blanc,415081165201286,2289892031519711,2025-12-11,2025-12-31,facebook,"✨ Lumières Saint-Gervais fête ses 10 ans ! ✨

Dès la nuit tombée, Saint-Gervais s’illumine et se transforme en un véritable parcours artistique : installations lumineuses, univers sonores, œuvres immersives… 

Pour cette édition anniversaire, la ville revêt ses habits de lumière et propose une expérience poétique et contemplative qui émerveillera petits et grands. 🤩

📅 Au programme :

👉 ODONATA – Julien Menzel (Esplanade Marie Paradis)
Promenez-vous parmi des insectes géants lumineux aux ailes changeantes. Une installation audiovisuelle immersive qui invite à la contemplation et ouvre un monde féérique à taille XXL.

👉 PIXEL PLANET – Super Idée (Promenade du Mont-Blanc)
Une expérience créative et interactive où chacun peut composer son propre dessin lumineux en pixel art. Une œuvre collaborative qui se transforme au fil des inspirations des visiteurs.

👉 ECHOES OF ICE – Philipp Frank (Parking de l’Église)
Une installation poétique sur la beauté fragile des glaciers. Projections calmes, paysages sonores enregistrés sur le glacier de Bionnassay… Un hommage émouvant à ces géants de glace.

👉 COSMIC COLOR – Super Idée (Kiosque du Jardin du Mont-Blanc)
Une immersion sensorielle dans le ",Lumières Saint-Gervais,https://www.facebook.com/ads/archive/render_ad/?id=2289892031519711&access_token=JETON_RETIRE
Gervais (Danone),Saint-Gervais Mont-Blanc,415081165201286,1336293598510006,2025-12-10,2025-12-31,facebook | instagram | audience_network | messenger,"✨ Lumières Saint-Gervais fête ses 10 ans ! ✨

Dès la nuit tombée, Saint-Gervais s’illumine et se transforme en un véritable parcours artistique : installations lumineuses, univers sonores, œuvres immersives… 

Pour cette édition anniversaire, la ville revêt ses habits de lumière et propose une expérience poétique et contemplative qui émerveillera petits et grands. 🤩",Lumières Saint-Gervais,https://www.facebook.com/ads/archive/render_ad/?id=1336293598510006&access_token=JETON_RETIRE
Gervais (Danone),Saint-Gervais Mont-Blanc,415081165201286,2112744352806415,2025-12-10,2025-12-12,facebook,"✨ Lumières Saint-Gervais fête ses 10 ans ! ✨

Dès la nuit tombée, Saint-Gervais s’illumine et se transforme en un véritable parcours artistique : installations lumineuses, univers sonores, œuvres immersives… 

Pour cette édition anniversaire, la ville revêt ses habits de lumière et propose une expérience poétique et contemplative qui émerveillera petits et grands. 🤩

📅 Au programme :

👉 ODONATA – Julien Menzel (Esplanade Marie Paradis)
Promenez-vous parmi des insectes géants lumineux aux ailes changeantes. Une installation audiovisuelle immersive qui invite à la contemplation et ouvre un monde féérique à taille XXL.

👉 PIXEL PLANET – Super Idée (Promenade du Mont-Blanc)
Une expérience créative et interactive où chacun peut composer son propre dessin lumineux en pixel art. Une œuvre collaborative qui se transforme au fil des inspirations des visiteurs.

👉 ECHOES OF ICE – Philipp Frank (Parking de l’Église)
Une installation poétique sur la beauté fragile des glaciers. Projections calmes, paysages sonores enregistrés sur le glacier de Bionnassay… Un hommage émouvant à ces géants de glace.

👉 COSMIC COLOR – Super Idée (Kiosque du Jardin du Mont-Blanc)
Une immersion sensorielle dans le ",Lumières Saint-Gervais,https://www.facebook.com/ads/archive/render_ad/?id=2112744352806415&access_token=JETON_RETIRE
Gervais (Danone),Saint-Gervais Mont-Blanc,415081165201286,1778131406199186,2025-12-09,2025-12-19,facebook | instagram | audience_network,"Prêt pour cette nouvelle saison hivernale, le Tramway du Mont-Blanc rouvre le 13 décembre ! ❄

Prêt à embarquer ? 🚂",,https://www.facebook.com/ads/archive/render_ad/?id=1778131406199186&access_token=JETON_RETIRE
Gervais (Danone),Saint-Gervais Mont-Blanc,415081165201286,24717044611308467,2025-12-08,2025-12-22,facebook,"🎄 Marché de Noël de Saint-Gervais Mont-Blanc 🎄

Inauguration du marché le samedi à 14h30 !

Plongez dans la magie de Noël tout le week-end et déambulez parmi les artisans qui mettront en lumière leurs créations uniques, leur savoir-faire local et de délicieuses gourmandises. 😍

Des animations rythmeront ces deux jours, avec la présence du Père Noël et des chants traditionnels pour accompagner votre visite. 🎶

Que vous soyez en quête du cadeau idéal ou simplement d’un moment chaleureux à partager en famille ou entre amis, notre marché de Noël est l’endroit parfait pour profiter pleinement de l’esprit des fêtes.

On vous attend nombreux ! 🎁✨",Marché de noël,https://www.facebook.com/ads/archive/render_ad/?id=24717044611308467&access_token=JETON_RETIRE
Gervais (Danone),Saint-Gervais Mont-Blanc,415081165201286,793598620373072,2025-12-08,2025-12-18,facebook,"La bonne nouvelle de la semaine ! 

Avec les récentes chutes de neige, le domaine skiable est en pleine préparation. ⛷

❄️ Ouverture anticipée confirmée du 13 au 19 décembre.
❄️ Ouverture complète le 20 décembre pour les vacances.",,https://www.facebook.com/ads/archive/render_ad/?id=793598620373072&access_token=JETON_RETIRE
Gervais (Danone),Saint-Gervais Mont-Blanc,415081165201286,723194214158921,2025-12-08,2025-12-18,instagram,"La bonne nouvelle de la semaine ! 

Avec les récentes chutes de neige, le domaine skiable est en pleine préparation. ⛷

❄️ Ouverture anticipée confirmée du 13 au 19 décembre.
❄️ Ouverture complète le 20 décembre pour les vacances.",Saint-Gervais Mont-Blanc (@saintgervais_montblanc) • Instagram photos and videos,https://www.facebook.com/ads/archive/render_ad/?id=723194214158921&access_token=JETON_RETIRE
Gervais (Danone),Saint-Gervais Mont-Blanc,415081165201286,1360451715584981,2025-12-05,2025-12-15,facebook,"Mode hiver activé à La Ferme des Roches Fleuries GAEC  ! 🐮❄️

Avec les premiers flocons, les animaux ont retrouvé la chaleur de l’étable.
De leur côté, l’équipe des Roches Fleuries s’active pour vous préparer les meilleurs produits laitiers.
Préparez-vous : la saison des raclettes et des fondues fait son grand retour ! 🧀

👉🏻 La ferme vous accueillera à nouveau dès le 9 décembre.",Ferme des roches fleuries,https://www.facebook.com/ads/archive/render_ad/?id=1360451715584981&access_token=JETON_RETIRE
Gervais (Danone),Saint-Gervais Mont-Blanc,415081165201286,3745009395794173,2025-12-04,2025-12-06,facebook,"Mode hiver activé à La Ferme des Roches Fleuries GAEC  ! 🐮❄️

Avec les premiers flocons, les animaux ont retrouvé la chaleur de l’étable.
De leur côté, l’équipe des Roches Fleuries s’active pour vous préparer les meilleurs produits laitiers.
Préparez-vous : la saison des raclettes et des fondues fait son grand retour ! 🧀

👉🏻 La ferme vous accueillera à nouveau dès le 9 décembre.",Ferme des roches fleuries,https://www.facebook.com/ads/archive/render_ad/?id=3745009395794173&access_token=JETON_RETIRE
Gervais (Danone),Saint-Gervais Mont-Blanc,415081165201286,1560167888739417,2025-12-02,2025-12-17,facebook | instagram | audience_network | messenger,"L’hiver à Saint-Gervais Mont-Blanc 🏔️❄️

Quand la neige recouvre les sommets et que la montagne retrouve sa fraîcheur, Saint-Gervais plonge dans l'hiver. Journée de ski sur les pistes, balade en raquettes, pause bien-être dans les eaux chaudes des Thermes, et soirée gourmande autour d’une fondue ou d’une raclette… 🤍🔥

Vivez pleinement l’hiver à Saint-Gervais Mont-Blanc ! ✨",L'hiver à Saint-Gervais,https://www.facebook.com/ads/archive/render_ad/?id=1560167888739417&access_token=JETON_RETIRE
Gervais (Danone),Saint-Gervais Mont-Blanc,415081165201286,1670605741011738,2025-12-01,2025-12-03,instagram,"La bonne nouvelle de la semaine ! 

Avec les récentes chutes de neige, le domaine skiable est en pleine préparation. ⛷

❄️ Ouverture envisagée les 6–7 décembre (sous réserve météo, confirmation le 3 décembre).
❄️ Ouverture anticipée confirmée du 13 au 19 décembre.
❄️ Ouverture complète le 20 décembre pour les vacances.",Saint-Gervais Mont-Blanc (@saintgervais_montblanc) • Instagram photos and videos,https://www.facebook.com/ads/archive/render_ad/?id=1670605741011738&access_token=JETON_RETIRE
Gervais (Danone),Saint-Gervais Mont-Blanc,415081165201286,2051491638935829,2025-12-01,2025-12-03,facebook,"La bonne nouvelle de la semaine ! 

Avec les récentes chutes de neige, le domaine skiable est en pleine préparation. ⛷

❄️ Ouverture envisagée les 6–7 décembre (sous réserve météo, confirmation le 3 décembre).
❄️ Ouverture anticipée confirmée du 13 au 19 décembre.
❄️ Ouverture complète le 20 décembre pour les vacances.",,https://www.facebook.com/ads/archive/render_ad/?id=2051491638935829&access_token=JETON_RETIRE
Gervais (Danone),Saint-Gervais Mont-Blanc,415081165201286,1220607249989937,2025-11-28,2025-12-08,instagram,,Saint-Gervais Mont-Blanc (@saintgervais_montblanc) • Instagram photos and videos | Saint-Gervais Mont-Blanc (@saintgervais_montblanc) • Instagram photos and videos | Saint-Gervais Mont-Blanc (@saintgervais_montblanc) • Instagram photos and videos | Saint-Gervais Mont-Blanc (@saintgervais_montblanc) ,https://www.facebook.com/ads/archive/render_ad/?id=1220607249989937&access_token=JETON_RETIRE
Gervais (Danone),Saint-Gervais Mont-Blanc,415081165201286,1076722874468785,2025-11-28,2025-12-08,facebook,"Le soleil est de retour au Bettex. Enfilez vos bonnets et vos gants, il est temps d’en profiter ! ☀️❄️

Point info enneigement :
• Bettex : 42 cm de neige fraîche
• Mont-d’Arbois : 120 cm de neige fraîche",,https://www.facebook.com/ads/archive/render_ad/?id=1076722874468785&access_token=JETON_RETIRE
Gervais (Danone),Saint-Gervais Mont-Blanc,415081165201286,855957336809691,2025-11-26,2025-12-02,facebook | instagram | audience_network | messenger,"L’hiver à Saint-Gervais Mont-Blanc 🏔️❄️

Quand la neige recouvre les sommets et que la montagne retrouve sa fraîcheur, Saint-Gervais plonge dans l'hiver. Journée de ski sur les pistes, balade en raquettes, pause bien-être dans les eaux chaudes des Thermes, et soirée gourmande autour d’une fondue ou d’une raclette… 🤍🔥

Vivez pleinement l’hiver à Saint-Gervais Mont-Blanc ! ✨",L'hiver à Saint-Gervais,https://www.facebook.com/ads/archive/render_ad/?id=855957336809691&access_token=JETON_RETIRE
Gervais (Danone),Saint-Gervais Mont-Blanc,415081165201286,1615138172979916,2025-11-25,2025-12-07,facebook | instagram | audience_network | messenger,"Venez soutenir le Téléthon, dans le centre-ville de Saint-Gervais. 💛

👉 Le matin :
Relai de joëlette (fauteuil tout-terrain pour PMR) entre les Clubs Alpins de Sallanches, Saint-Gervais et Passy, avec un parcours sur les communes de Sallanches, Domancy, Saint-Gervais et Passy.

👉 De 14h à 17h, le centre-ville s’anime avec les associations locales :
• Démonstrations de joëlette et matériel Handisport – CAF
• Crêpes gourmandes – Parents d’élèves de l’École Marie Paradis
• Boissons chaudes & tombola – Union des Commerçants
• Pickleball en accès libre – Tennis Club
• Cours de Zumba à 15h – Olivier Bagnaudé
• Tyrolienne – Société de Secours en Montagne & Compagnie des Guides
• Prévention : gestes qui sauvent – Pompiers de Saint-Gervais

🎨 L’affiche de l’événement est réalisée par les élèves de l’École du Mont-Joly !

💙 Venez participer, soutenir et partager un moment fort pour le Téléthon !",Saint-Gervais Mont-Blanc,https://www.facebook.com/ads/archive/render_ad/?id=1615138172979916&access_token=JETON_RETIRE
Gervais (Danone),Saint-Gervais Mont-Blanc,415081165201286,828524909806706,2025-11-21,2025-12-01,facebook | instagram | audience_network | messenger,"Offre exceptionnelle sur votre forfait de ski : derniers jours ! ⛷️

Jusqu'à -25% sur le forfait de ski Saison Evasion Mont-Blanc avant le 30 novembre. Disponibles dans nos points de vente aux télécabines de Saint-Gervais et de Princesse et en ligne.

👉 Ouverture de la caisse de la télécabine de Saint-Gervais du lundi au samedi 9h30-12h00-14h00-17h30 jusqu'au 30/11. Ouverture de la caisse les samedis de Novembre 9h30-12h00-14h00-17h30.",Prévente forfait Evasion,https://www.facebook.com/ads/archive/render_ad/?id=828524909806706&access_token=JETON_RETIRE
Gervais (Danone),Saint-Gervais Mont-Blanc,415081165201286,1352406769763004,2025-11-21,2025-11-21,facebook | instagram | audience_network | messenger,"Offre exceptionnelle sur votre forfait de ski : derniers jours ! ⛷️

Jusqu'à -25% sur le forfait de ski Saison Evasion Mont-Blanc avant le 30 novembre. Disponibles dans nos points de vente aux télécabines de Saint-Gervais et de Princesse et en ligne.

👉 Ouverture de la caisse de la télécabine de Saint-Gervais du lundi au samedi 9h30-12h00-14h00-17h30 jusqu'au 30/11. Ouverture de la caisse les samedis de Novembre 9h30-12h00-14h00-17h30.",Prévente forfait Evasion,https://www.facebook.com/ads/archive/render_ad/?id=1352406769763004&access_token=JETON_RETIRE
Gervais (Danone),Saint-Gervais Mont-Blanc,415081165201286,1747783112546258,2025-11-21,2025-12-01,facebook | instagram | audience_network | messenger,,Weekend de la BD | Weekend de la BD | Weekend de la BD | Weekend de la BD,https://www.facebook.com/ads/archive/render_ad/?id=1747783112546258&access_token=JETON_RETIRE
